연도,행정구역,청년_19_29_증감률(%)_z,청년_30_39_증감률(%)_z,상용월평균급여(원)_z,문화예술활동(건)_z,대학수(천명당)_z,문화기반시설수(십만명당)_z,기업밀도_z,연앙인구수(천명)_z,재정자립도(%)_z,지역내총생산(십억원)_z
2019,서울특별시,0.33545458652766796,0.058974381126106826,1.835211749243859,3.7345375224761432,-0.050417043680808286,-0.6990955922837538,1.7184059523216737,1.9929799810235105,2.0951866479106425,2.448780507374594
2019,세종특별자치시,2.9773491084304604,3.5840533263497996,0.22553737346183328,-0.6038571329756138,0.8581803755708711,-0.1760592911820866,-0.9273227388908912,-0.8184472570624164,1.2327058889474432,-0.7563924178829201
2019,울산광역시,-1.3162595014992882,-0.45314886774397933,2.1830610944721083,-0.43562079151359706,-1.2179066830631509,-0.7554108399970361,-0.6738137566697011,-0.569455492444243,0.7251876150450037,-0.31972122125003166
2019,인천광역시,0.10438629806501351,0.0027730691267533417,-0.44772588706735367,-0.26177657200284643,-1.7561139150294334,-0.773775527546841,-0.012458406471036541,-0.028114619125507907,0.9642317251197621,-0.17636949976070598
2019,전라남도,0.6021743689230509,-0.609908118749128,0.4826568527378323,-0.37288265584338665,0.24820370201362746,0.9219663468571532,-0.30746916902235816,-0.3514217781845303,-1.3529345479164652,-0.28556636428449034
2019,전북특별자치도,-0.46146957963373086,-0.7648311677866949,-0.47459307772436365,-0.2677349424296262,0.6522002126249092,0.42658020782706746,-0.30920214810355307,-0.36578727492720464,-1.271851746760454,-0.4609918441513735
2019,제주특별자치도,0.5018759378854402,-0.013855945661286558,-1.8194232127290464,-0.43141488297704667,-0.9838699319934694,2.8085389211801575,-0.735112590483058,-0.715976206088158,-0.5156795493129139,-0.6934064321730681
2019,충청남도,-0.41119403674113625,-0.11463042038358029,0.6112443370075509,-0.3956646604163681,0.5952677605326114,0.16273259442989324,-0.3197079311573512,-0.2762785487684726,-0.5138777092872248,-0.0006025726705077991
2019,충청북도,0.19210903338646337,0.20160232876574485,-0.19799960044269452,-0.4408781771842851,0.5816983842617424,0.20902460336991432,-0.4944332567564467,-0.4346533001763175,-0.7721414463026675,-0.31136766238167674
2020,강원특별자치도,-0.7692806937656812,0.6317786550304342,-0.9161755467010322,-0.3034222500443525,0.7390115546731063,1.6595670993704645,-0.41718589598316635,-0.44939654292542924,-1.0786719790141237,-0.47973176503455855
2020,경기도,1.477147066446855,1.495057997389476,0.7299875109030355,0.6502576557159863,-0.9759217807612096,-0.734796894119299,3.2573202951111146,3.07247962089009,1.140751819326336,2.763801100917587
2020,경상남도,-0.1332224266519661,-1.5520169740113194,-0.02465521392114975,-0.16604122509395197,-0.630904748951598,-0.18563621056702384,0.1558799467430136,0.09383101674537593,-0.5013652106596689,-0.045868321465433605
2020,경상북도,-1.253624393474043,-1.1786963824180332,0.4694873351923187,-0.2043801157777847,1.5307224660573735,0.13971968307031354,-0.0669465443453552,-0.11590790344362441,-0.985492640963931,-0.06362076232354413
2020,광주광역시,-0.5899682491486756,-0.4888005229547703,-0.8114993648830798,-0.24511518712935695,0.9447265185869781,-0.5576352508146082,-0.4823711073604598,-0.4747673289530281,-0.04424628413807111,-0.5207898697894718
2020,대구광역시,-0.321148308469154,-0.42022470879001617,-1.1823789560765696,0.10312973658212354,-1.1729639272572616,-0.8401264249031061,-0.08667244955702164,-0.18385457540454048,0.25149683228210595,-0.4039042855720825
2020,대전광역시,0.1335682845340594,-0.055762832373067686,-0.057899805778723765,-0.3585344054023621,1.3178254911674752,-0.7466929729818852,-0.5095230638267044,-0.47034175751856877,-0.019938630733673048,-0.5135270389863353
2020,부산광역시,-0.7499820330200783,-0.19310837122889885,-0.48561855478341526,0.07437556856924901,-0.6530487869085492,-0.8240989708637166,0.17802790694273413,0.10423637367113653,0.5020007048663193,-0.15886236532267156
2020,서울특별시,0.19209316927927228,1.0586632554088846,1.8784148930253344,3.6974007381914404,-0.023283250969709356,-0.6924099604889309,1.579156446683813,1.961893592458173,2.319673009439644,2.417852795374709
2020,세종특별자치시,2.376140175654553,2.2918270088845913,0.6240363487608476,-0.6620506233160377,0.6641876747597295,-0.23230778294393847,-0.8656836736758666,-0.8053401791212946,1.1873414883514328,-0.73811395758122
2020,울산광역시,-0.7788188344182533,-1.0957061061080777,1.841618782548969,-0.45358290522269734,-1.2066931587322955,-0.7709454130014181,-0.6409068398090065,-0.5676537218547438,0.664051727562307,-0.36806958187402905
2020,인천광역시,-0.20117673541937164,-0.24759346385653508,-0.306743867662746,-0.353742044066883,-1.7637082251253642,-0.7775008795434499,-0.0025400345571261317,-0.029648496130336495,0.8301540258256941,-0.17900157587585377
2020,전라남도,0.5215054711404293,-0.27606151180498645,0.3413235787766186,-0.38409366585825055,0.2918539658562061,1.003313947235064,-0.3155843587546352,-0.3532666187014836,-1.2474751276557772,-0.2752826745384552
2020,전북특별자치도,0.1125085644027188,-0.5973689258121322,-0.6509499194389528,-0.0334525614790305,0.7068120910483578,0.4974799024858182,-0.2973318113726229,-0.36769946703919815,-1.1387658999305523,-0.44679529101479
2020,제주특별자치도,1.2621176232866929,0.5902626137446668,-1.9486094391389706,-0.5094937874699534,-0.9929271786429049,2.710686711759617,-0.7033403079227037,-0.7088855252232961,-0.5965701864935612,-0.6854095479884855
2020,충청남도,-1.528144698837553,-0.5703467951272084,0.6000613690974246,-0.4408032749947531,0.6221364202152687,0.14017028386181576,-0.310699756671354,-0.27486262704228914,-0.49596350990313565,0.010619535684631172
2020,충청북도,0.25028601846019566,0.6080970640269938,-0.10039914991990992,-0.41045165320338556,0.6021748749843924,0.21121313244427972,-0.47159875164465187,-0.43081586040694436,-0.7869801381613464,-0.31329639460999653
2021,강원특별자치도,0.20662656466932994,0.4442172337130698,-0.9761686950945484,-0.3493996665143135,0.7541707944882696,1.7693369756489346,-0.4025793485971369,-0.445147956826934,-1.0592080034108482,-0.4835703609447398
2021,경기도,1.4192431988932286,1.6624413764851953,0.6427872079761667,0.5762507039048245,-0.979726795611876,-0.7450014009939182,3.2842206443018824,3.1028450183049436,1.1455229285131892,2.767993826803156
2021,경상남도,-1.1508148836303935,-1.7037836006110463,0.10617422765916877,-0.07391265737026108,-0.6876271986220285,-0.1960491353772945,0.14835768384687942,0.08718573110881885,-0.4570614718051072,-0.08065740726255928
2021,경상북도,0.25536066996387313,-0.8025250834683074,0.4895574397130867,-0.08512841346772886,1.5759626337662784,0.14777441580231002,-0.05930650975006865,-0.11951063014792915,-1.0316236371585181,-0.07752772761031419
2021,광주광역시,1.9840396645150074,0.12304579252377569,-0.6860266375505869,-0.34203932657535024,0.9785477156178267,-0.582602413824911,-0.4864497353426433,-0.4725518811220375,0.039457120736833606,-0.534059431337844
2021,대구광역시,-0.2963778718990758,-0.40921548133349883,-1.0876880847169472,0.06453183195785687,-1.1370896404184392,-0.8407483778848893,-0.10102826033022798,-0.18897870681340576,0.29511710063647767,-0.4114844391222444
2021,대전광역시,1.0004792839199248,0.16477404483783448,-0.1784705122032475,-0.3073405811488093,1.3639020625013984,-0.7593866256098109,-0.5098089927732063,-0.46933509106893934,-0.02782182134202014,-0.5249347697839304
2021,부산광역시,-0.14882052046472571,-0.2780711616429277,-0.394760191604254,-0.0076695979195919774,-0.70760130777397,-0.8011852673441415,0.15952871643390437,0.09678318812844545,0.3899804089676617,-0.15565353466592988
2021,서울특별시,0.4266511676006759,0.280829348911728,2.06463450079569,3.7345375224761432,0.019810254168394537,-0.7027476492216622,1.5385196432502202,1.9234897574521856,2.376727568556213,2.410116758029783
2021,세종특별자치시,-1.0257154961172037,1.9461409858515315,0.38754273234915787,-0.6038571329756138,0.5328908628433476,-0.25652021875463354,-0.8594271165992412,-0.7941997962255026,1.244422973369104,-0.7383335298351342
2021,울산광역시,-1.7795397571398912,-1.5308561165187171,1.7300154044781186,-0.43562079151359706,-1.169208996460239,-0.8550980172898228,-0.6467986473741093,-0.566667615711207,0.6261294956644382,-0.3268203947252752
2021,인천광역시,0.23104773538320664,1.1440334408072725,-0.2616614068309231,-0.26177657200284643,-1.7428140115232282,-0.7668489866406949,-0.007952277878208035,-0.029215403609370236,0.6772614916443669,-0.16924699598746562
2021,전라남도,-0.4888551821996507,-0.8723490040834547,0.2712017658584617,-0.37288265584338665,0.3363625928759007,1.0598593754476622,-0.3092190898767028,-0.3547220916328103,-1.2146223596130004,-0.23761839418288683
2021,전북특별자치도,0.1641822159457298,-0.5604138716626411,-0.9236907743149012,-0.2677349424296262,0.5851553731447237,0.5117507248289896,-0.2833850986044769,-0.3686824911207184,-1.1560896800043976,-0.4569194306258913
2021,제주특별자치도,0.28155475452867496,0.4775588776420934,-1.7529549153594777,-0.43141488297704667,-0.9825120801783681,2.5741184439901983,-0.6966586346479782,-0.7021037292724774,-0.5115574148889789,-0.6916086218238532
2021,충청남도,0.4911115473841992,-0.47851533184660183,0.957618730069738,-0.3956646604163681,0.6399749380336117,0.2012336314586315,-0.30077632725226755,-0.2721891031058422,-0.5337594657750006,0.032304317303976114
2021,충청북도,-1.5701730913529144,0.3926885503946911,-0.3881107912247124,-0.4408781771842851,0.6198028031483982,0.24211452576505513,-0.46723664880661775,-0.42699919833721994,-0.8028752340904155,-0.3219798642288462
2022,강원특별자치도,0.43052250878629283,0.5555240961987056,-0.9939239932148027,-0.391978101862138,0.7491216113527557,1.7460824144322633,-0.39916525581366064,-0.44204119312414575,-1.1055082676885293,-0.48672733701104465
2022,경기도,-0.09851839604563983,0.7977016917621679,0.58545923876293,0.5429755303735361,-0.9948038289388264,-0.7640814275485549,3.318337077504242,3.1241927921354,1.3527625729215094,2.7682364026741433
2022,경상남도,-0.7918467166691393,-1.8137159340056808,0.20849850128015152,-0.04029302323384511,-0.6729839753007002,-0.19000750048737605,0.142687396405674,0.08051181842595094,-0.5662617627933229,-0.061461267348766224
2022,경상북도,-0.40119916306475967,-1.3471701908638938,0.3775419465164798,-0.2635440903042565,1.5968774605987734,0.191087756628809,-0.06433118280864888,-0.12228156920168577,-1.0461844865566712,-0.09530039052367202
2022,광주광역시,0.06811390029859826,-0.13376313648407376,-0.6229366916866615,-0.23136375631212514,0.9948931177336188,-0.5599452049786041,-0.4828564504537994,-0.471842775536943,-0.00901815575699087,-0.5389697664244798
2022,대구광역시,-0.6410951386903809,0.11212616830214973,-1.1107005785950999,-0.011273257758798061,-1.1223852615038794,-0.8710236818377576,-0.11635809498492095,-0.19385031780190387,0.440909397771148,-0.4092638759531416
2022,대전광역시,-0.013188574653206343,0.6124492274949707,-0.026684044648814884,-0.25952154855524007,1.3789354137446188,-0.8254967570654371,-0.5090832348104126,-0.4683521619797765,0.07496832090159493,-0.530098932086367
2022,부산광역시,-0.6580177289444986,-0.026411623592907534,-0.511767073797527,0.15566222482538344,-0.6926722116213121,-0.80721448794517,0.14314215365744698,0.08980120556312929,0.3749200232536875,-0.1418092034077435
2022,서울특별시,0.05263658436962608,0.7237324262934719,2.07183841268715,3.7331384617542027,0.03972311132721201,-0.703810037117717,1.484628956348835,1.8955496945568007,2.3352710379592527,2.406579415855898
2022,세종특별자치시,3.532456049074008,1.4296265723288772,0.46134482714859754,-0.6066094366132285,0.40683221743216924,-0.24559464552281313,-0.8431869865278212,-0.7858953743838805,1.0414793618138933,-0.7428175932773663
2022,울산광역시,-0.9383760641685942,-1.1817827235727387,2.0079488645626102,-0.47846274946599104,-1.153866703258088,-0.8456764488401823,-0.6444100780670785,-0.5667686677638397,0.4975669415487656,-0.3197812445969996
2022,인천광역시,0.0009425075866065885,1.9712531193473868,-0.34299988940289494,-0.29744837076025205,-1.7495336827380512,-0.8054160678370034,0.004809028558879322,-0.022425386397500958,0.7661903549885286,-0.1454414155745724
2022,전라남도,-0.32030549240169137,-0.9724861811823077,0.12891282696617323,-0.4129527838391522,0.3556316424172839,1.1685222906121184,-0.30884059982874584,-0.3560244381448795,-1.1355034379237388,-0.2504429334823557
2022,전북특별자치도,-0.3499592919865358,-0.7459281958632696,-0.829500869606436,-0.22188205076087214,0.6088578976988567,0.5975591397097153,-0.284123544982835,-0.37029862876948094,-1.1674982861746284,-0.4648365328081887
2022,제주특별자치도,-0.052387138477583126,0.20139943176970887,-1.702597888893959,-0.40031050977081484,-0.9910043375043665,2.4803173478714076,-0.6858830480418434,-0.6975061162747241,-0.5702611188246842,-0.6922574034713112
2022,충청남도,0.6204601792233011,-0.3510295348107077,0.5343340691200316,-0.39284007509407004,0.6291767125529295,0.2396207578889525,-0.2875309682039183,-0.2685093228487889,-0.5482646606521976,0.02465081252420192
2022,충청북도,-0.44023802423640546,0.16847478687813955,-0.23476765719791895,-0.4232964626223373,0.617200816007002,0.19507655203735136,-0.4678351679513916,-0.42425955845372965,-0.7355678347876153,-0.3202587350882347
2023,강원특별자치도,0.3574628463782498,0.13659018310166393,-0.9987991150833244,-0.30438937146613143,0.7429803982717139,1.8321102790154713,-0.3927711692609502,-0.4408570991027045,-1.0953258034635966,-0.4777136786951793
2023,경기도,0.2465603025070841,0.7713908215909446,0.6196410679995926,0.6845850422503346,-1.0372813364400102,-0.7947197787034614,3.3482157175264753,3.1348604907785003,1.3037064286267168,2.7139391052567676
2023,경상남도,-1.53700956936536,-1.70157544929399,0.035154571424924966,-0.03563385358552567,-0.6515819629525154,-0.21311126464305138,0.11657811159336136,0.07344935324484532,-0.531129226646462,-0.015567647764025874
2023,경상북도,-0.8307107010313451,-1.5258229729513455,0.08588503531255597,-0.3284827156517994,1.6475209881597819,0.149396708815621,-0.08138887394508296,-0.133989359666952,-1.1007968005721267,-0.0866690590425748
2023,광주광역시,-0.669863478970943,-0.5205559368978873,-0.5266244374284184,-0.28230380596260246,1.003141533211442,-0.43132557258911886,-0.4803639360973823,-0.4724530514007705,0.060422335713321625,-0.5420617168036015
2023,대구광역시,-0.5536620752562313,0.8849871200162805,-0.9103587203052314,-0.020718926232493117,-1.1196466333789792,-0.8610965236450918,-0.11063276266120486,-0.18922269963610863,0.4064629028278311,-0.41659651447983137
2023,대전광역시,0.654250184099974,0.7116545799312538,-0.10878199004944361,-0.34999463010328863,1.3659023155109922,-0.8588613311922147,-0.5088675117583562,-0.46701336258599624,0.060422335713321625,-0.5307106443026717
2023,부산광역시,-0.40225557474519297,-0.10292785074859294,-0.4165117610540076,0.1163836752049984,-0.6743061523726926,-0.8438687170141759,0.12806260328626068,0.08411958073018111,0.3093527041514272,-0.15287104161560267
2023,서울특별시,1.0876704254446303,0.9776072021081258,2.2982304815790093,3.701989575979227,0.04558258454543435,-0.6967252931670589,1.4380267798187434,1.8821585283694127,2.320628016174692,2.463894801419913
2023,세종특별자치시,0.9303925594036164,-0.9652243237898133,0.45350925810409726,-0.6322309477068276,0.3355039814660072,-0.3018148518317107,-0.8346865800143909,-0.7807592559108739,1.0773439232612965,-0.7499145599769534
2023,울산광역시,-1.2200406541877222,-0.8944739753453712,2.116720765152975,-0.5610982172539032,-1.1325351487365014,-0.8088248570850424,-0.6425747482787891,-0.5666857530046399,0.5726444399994235,-0.3143988491522082
2023,인천광역시,-0.2679535203898797,2.0861916344474367,-0.34577982752829495,-0.26652840203151035,-1.742125220442945,-0.8271290083388476,0.016521071722740786,-0.012377178622563474,0.751819595303774,-0.14512309655982422
